SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
1.0,0.135083219,58.0,0.0,0.06513930700000001,10300.0,7.0,0.0,0.0,0.0,2.0
1.0,0.631095207,50.0,0.0,0.47925956,7400.0,11.0,0.0,1.0,0.0,3.0
1.0,0.054859447,53.0,0.0,0.5153503629999999,12800.0,20.0,0.0,4.0,0.0,4.0
0.0,0.5309605070000001,51.0,2.0,0.151082251,2309.0,10.0,1.0,0.0,0.0,0.0
1.0,0.224300473,27.0,0.0,2.641196013,300.0,7.0,0.0,0.0,0.0,0.0
1.0,0.7118266390000001,61.0,0.0,0.454576157,2960.0,12.0,0.0,1.0,0.0,0.0
1.0,0.26853542,70.0,0.0,0.301347035,7200.0,7.0,0.0,1.0,0.0,0.0
1.0,0.005886083,85.0,0.0,0.00179964,5000.0,5.0,0.0,0.0,0.0,0.0
1.0,0.04137814,79.0,1.0,0.203303685,2360.0,18.0,2.0,0.0,1.0,0.0
1.0,0.092232568,62.0,0.0,0.398344264,9300.0,9.0,0.0,2.0,0.0,0.0
1.0,0.5656752939999999,53.0,0.0,0.323917255,16000.0,10.0,0.0,2.0,0.0,2.0
1.0,0.269202755,60.0,0.0,0.015186551,16000.0,9.0,0.0,0.0,0.0,0.0
1.0,0.471165011,47.0,1.0,0.892116183,2650.0,6.0,0.0,2.0,0.0,1.0
1.0,0.089993479,33.0,1.0,0.061476282,4700.0,5.0,0.0,0.0,0.0,0.0
1.0,0.429914017,43.0,1.0,0.316249723,9033.0,7.0,0.0,4.0,0.0,0.0
1.0,0.436607893,37.0,0.0,0.191292424,5833.0,10.0,0.0,0.0,0.0,1.0
0.0,0.99980695,33.0,1.0,0.12315074,2500.0,6.0,0.0,0.0,0.0,0.0
1.0,0.8816647559999999,35.0,0.0,0.291712953,4500.0,5.0,0.0,0.0,0.0,1.0
1.0,0.196452998,44.0,0.0,0.346107544,4983.0,8.0,0.0,2.0,0.0,0.0
1.0,0.385887166,31.0,0.0,0.5291658370000001,5022.0,8.0,0.0,3.0,0.0,1.0
1.0,0.575748485,48.0,0.0,0.148101987,28081.0,9.0,0.0,3.0,1.0,2.0
1.0,0.579772046,42.0,0.0,0.482827609,5997.0,10.0,0.0,1.0,0.0,1.0
1.0,0.9999999,32.0,0.0,0.0,2000.0,1.0,5.0,0.0,0.0,1.0
1.0,0.546054696,35.0,1.0,0.444244355,7218.0,16.0,0.0,2.0,0.0,3.0
1.0,0.302656824,44.0,0.0,0.4402076620000001,5585.0,6.0,0.0,1.0,0.0,2.0
1.0,0.728910005,54.0,0.0,0.279516428,10256.0,6.0,0.0,1.0,0.0,2.0
0.0,0.584234391,60.0,4.0,0.661251615,5416.0,19.0,0.0,3.0,0.0,0.0
1.0,0.0,42.0,0.0,0.439217759,9459.0,7.0,0.0,2.0,0.0,0.0
1.0,0.395418521,64.0,1.0,0.9002152520000001,6503.0,12.0,0.0,2.0,0.0,0.0
1.0,0.612399523,46.0,1.0,0.402153609,9100.0,11.0,0.0,3.0,1.0,2.0
1.0,0.105802617,50.0,1.0,0.291081401,5908.0,12.0,0.0,1.0,0.0,0.0
1.0,0.046865104000000005,92.0,0.0,0.007998546,5500.0,5.0,0.0,0.0,0.0,1.0
1.0,0.14731348,66.0,0.0,0.445777351,2083.0,5.0,0.0,1.0,0.0,1.0
1.0,0.077100821,64.0,0.0,0.290638987,10500.0,18.0,0.0,1.0,0.0,0.0
1.0,0.115035973,62.0,0.0,0.345509088,11333.0,9.0,0.0,3.0,0.0,1.0
1.0,0.326863038,33.0,0.0,0.442275649,4200.0,5.0,0.0,2.0,0.0,2.0
1.0,0.0,32.0,0.0,0.071911005,5033.0,3.0,0.0,0.0,0.0,2.0
1.0,0.248291617,31.0,0.0,0.224660562,6333.0,8.0,0.0,0.0,0.0,1.0
1.0,0.011760181,60.0,0.0,0.137889688,3335.0,9.0,0.0,2.0,0.0,0.0
1.0,0.000406496,72.0,0.0,0.179954442,3950.0,7.0,0.0,0.0,0.0,1.0
1.0,0.417658234,39.0,0.0,0.344798084,5843.0,5.0,0.0,1.0,0.0,2.0
1.0,0.071781568,35.0,0.0,0.203349581,8000.0,8.0,0.0,1.0,0.0,0.0
1.0,0.661451543,26.0,0.0,0.05956059,5825.0,6.0,0.0,0.0,0.0,4.0
1.0,0.010999784,36.0,0.0,0.517560305,8000.0,6.0,0.0,1.0,0.0,2.0
0.0,0.914228576,42.0,1.0,0.271226789,6300.0,9.0,0.0,2.0,0.0,0.0
0.0,1.090670171,43.0,0.0,0.097787436,5061.0,2.0,0.0,0.0,1.0,4.0
1.0,0.139479141,36.0,0.0,0.354914656,5096.0,15.0,0.0,2.0,0.0,2.0
1.0,0.07099645,63.0,0.0,43.0,481.0,3.0,0.0,0.0,0.0,0.0
1.0,0.54176143,56.0,0.0,0.573231426,5625.0,8.0,0.0,3.0,0.0,0.0
1.0,0.015573786,60.0,0.0,0.294629898,6200.0,7.0,0.0,1.0,0.0,1.0
0.0,0.038354504,57.0,0.0,0.327423168,4229.0,12.0,0.0,1.0,0.0,1.0
1.0,0.062436646,59.0,0.0,0.450431034,2783.0,7.0,0.0,0.0,0.0,0.0
1.0,0.9999999,26.0,0.0,0.224441833,850.0,1.0,0.0,0.0,0.0,0.0
1.0,0.6916205590000001,45.0,0.0,0.22193659,3500.0,7.0,0.0,0.0,1.0,2.0
1.0,0.000428541,45.0,0.0,0.982623185,4200.0,7.0,0.0,4.0,0.0,0.0
1.0,0.913928973,42.0,0.0,0.249675032,10000.0,9.0,0.0,2.0,0.0,0.0
1.0,0.212295256,33.0,0.0,0.434235608,2622.0,3.0,0.0,1.0,0.0,1.0
1.0,0.006908777,40.0,0.0,0.285387802,7000.0,4.0,0.0,1.0,0.0,0.0
1.0,0.152769446,40.0,0.0,0.472555527,3916.0,8.0,0.0,1.0,0.0,0.0
1.0,0.203570137,39.0,0.0,0.132285714,13999.0,9.0,0.0,1.0,0.0,3.0
1.0,0.943768059,50.0,0.0,0.369635366,6197.0,12.0,0.0,0.0,0.0,1.0
1.0,0.191010643,69.0,0.0,0.156434792,9300.0,9.0,0.0,1.0,0.0,1.0
1.0,0.018839246,33.0,0.0,0.410392365,6600.0,12.0,0.0,2.0,0.0,3.0
0.0,0.990574122,33.0,2.0,0.195837598,2930.0,6.0,0.0,0.0,0.0,4.0
1.0,0.017875504,56.0,0.0,0.009442984,8365.0,8.0,0.0,0.0,0.0,0.0
1.0,0.007693585,67.0,0.0,0.154542711,3312.0,16.0,0.0,1.0,0.0,0.0
1.0,0.062541664,61.0,0.0,0.149528463,8800.0,6.0,0.0,1.0,0.0,0.0
1.0,0.234739549,62.0,0.0,0.795281887,2500.0,2.0,0.0,1.0,0.0,0.0
1.0,0.032583137000000005,31.0,0.0,0.06856359299999999,5833.0,8.0,0.0,0.0,0.0,0.0
1.0,0.0,69.0,0.0,0.000666603,10500.0,10.0,0.0,0.0,0.0,0.0
1.0,0.0,59.0,0.0,0.507735584,2843.0,6.0,0.0,2.0,0.0,2.0
1.0,0.17569874600000002,55.0,0.0,0.013272705,8136.0,2.0,0.0,0.0,0.0,0.0
1.0,0.9999999,27.0,0.0,317.0,48.0,2.0,0.0,0.0,0.0,0.0
1.0,0.7146773329999999,49.0,0.0,0.411036837,7030.0,8.0,0.0,0.0,0.0,3.0
1.0,0.080156794,75.0,0.0,0.005538121,10833.0,4.0,0.0,0.0,0.0,0.0
1.0,0.175925392,48.0,0.0,2704.0,0.0,11.0,0.0,1.0,0.0,0.0
1.0,0.158889599,62.0,1.0,0.578508955,2400.0,17.0,0.0,1.0,0.0,0.0
1.0,0.003806951,51.0,0.0,0.202965235,5867.0,15.0,0.0,0.0,0.0,0.0
1.0,0.603048715,54.0,0.0,0.315072781,19166.0,7.0,0.0,2.0,0.0,2.0
1.0,0.043719343,60.0,0.0,0.207584178,3058.0,7.0,0.0,0.0,0.0,0.0
1.0,0.06022187,54.0,0.0,0.354202544,18000.0,12.0,0.0,4.0,0.0,1.0
1.0,0.027032373,64.0,0.0,0.181138346,4813.0,7.0,0.0,1.0,0.0,0.0
1.0,0.245564941,55.0,0.0,0.291529781,7000.0,13.0,0.0,2.0,0.0,0.0
1.0,0.785186935,64.0,2.0,0.259290118,6000.0,12.0,0.0,2.0,0.0,2.0
1.0,0.9999999,30.0,1.0,0.394060537,1750.0,2.0,0.0,0.0,0.0,0.0
1.0,0.292286498,52.0,0.0,0.295642917,13150.0,15.0,0.0,2.0,0.0,1.0
1.0,0.108583642,56.0,0.0,0.322735453,5000.0,10.0,0.0,1.0,0.0,2.0
1.0,0.9999999,57.0,0.0,0.032679739,2600.0,1.0,0.0,1.0,0.0,0.0
0.0,1.386017006,38.0,0.0,0.6720751490000001,1170.0,6.0,0.0,0.0,2.0,2.0
1.0,0.0,61.0,0.0,0.155158217,8500.0,7.0,1.0,1.0,0.0,0.0
1.0,0.227585621,38.0,0.0,0.153039832,6200.0,7.0,0.0,0.0,0.0,0.0
1.0,0.217492398,34.0,0.0,0.297989793,9600.0,8.0,0.0,2.0,0.0,1.0
1.0,0.084130516,69.0,0.0,0.014497584,6000.0,3.0,0.0,0.0,0.0,0.0
1.0,1.015796841,40.0,0.0,0.187272338,4666.0,2.0,0.0,1.0,0.0,0.0
1.0,0.004164608,52.0,0.0,46.0,498.0,7.0,0.0,0.0,0.0,0.0
1.0,0.33668877700000005,38.0,1.0,0.48185118,6611.0,5.0,0.0,1.0,0.0,2.0
1.0,0.9999999,77.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0
1.0,0.274126004,46.0,0.0,0.36751705,7917.0,10.0,0.0,2.0,0.0,1.0
1.0,0.34438398600000003,42.0,0.0,0.243132302,9500.0,3.0,0.0,1.0,0.0,0.0
1.0,0.011346227,84.0,0.0,0.006997201,5001.0,14.0,0.0,0.0,0.0,0.0
1.0,0.024795041,43.0,0.0,0.415629522,6909.0,5.0,0.0,2.0,0.0,3.0
1.0,0.9999999,46.0,0.0,0.496088435,5879.0,5.0,0.0,3.0,0.0,1.0
1.0,0.785447039,66.0,1.0,0.93786063,2252.0,4.0,0.0,2.0,0.0,0.0
1.0,0.25208167,51.0,0.0,0.188808202,2340.0,10.0,0.0,1.0,0.0,0.0
1.0,0.023203608,57.0,0.0,0.332180305,9250.0,7.0,0.0,1.0,0.0,1.0
1.0,0.9999999,50.0,1.0,0.205473823,12166.0,4.0,0.0,1.0,0.0,0.0
1.0,0.07982967099999999,44.0,0.0,0.382889932,3833.0,10.0,0.0,1.0,0.0,2.0
1.0,0.013260424,24.0,0.0,0.014464425,2557.0,6.0,0.0,0.0,0.0,0.0
1.0,0.007689924,43.0,1.0,0.388558692,1345.0,5.0,0.0,1.0,0.0,0.0
1.0,0.068886975,62.0,0.0,0.11693219,19583.0,6.0,0.0,1.0,0.0,2.0
1.0,0.0,36.0,0.0,0.400304704,5250.0,7.0,0.0,2.0,0.0,2.0
1.0,0.750240723,57.0,0.0,1.105648229,3416.0,5.0,0.0,2.0,0.0,1.0
1.0,0.267700027,55.0,0.0,0.43194784,3680.0,15.0,0.0,1.0,0.0,0.0
1.0,0.19813058,40.0,0.0,0.126887311,10000.0,5.0,0.0,0.0,0.0,1.0
1.0,0.337527063,73.0,0.0,0.306972093,11000.0,17.0,0.0,2.0,0.0,0.0
1.0,0.091986601,42.0,0.0,0.355755028,8800.0,8.0,0.0,2.0,0.0,1.0
1.0,0.074315101,83.0,0.0,0.217496962,6583.0,9.0,0.0,2.0,0.0,0.0
1.0,0.662819499,41.0,0.0,1.165135206,3808.0,12.0,0.0,2.0,0.0,2.0
1.0,0.0,68.0,0.0,0.218192511,5100.0,15.0,0.0,1.0,0.0,0.0
1.0,0.034465518,72.0,0.0,31.0,1203.0,1.0,0.0,0.0,0.0,0.0
0.0,0.9999999,35.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0
1.0,0.244656061,55.0,0.0,0.303423188,10720.0,12.0,0.0,2.0,0.0,1.0
1.0,0.011408047,66.0,0.0,0.002285497,10500.0,13.0,0.0,0.0,0.0,0.0
1.0,0.028465718,56.0,0.0,0.250124979,6000.0,8.0,0.0,1.0,0.0,0.0
1.0,0.172862128,50.0,2.0,0.373571783,8051.0,10.0,0.0,1.0,0.0,2.0
1.0,0.992394116,35.0,1.0,0.54335095,7000.0,13.0,0.0,1.0,0.0,1.0
1.0,0.667665792,46.0,0.0,1.762158561,1500.0,8.0,0.0,1.0,0.0,0.0
1.0,0.025374366,61.0,0.0,0.009071505,3747.0,3.0,0.0,0.0,0.0,0.0
1.0,0.32272341600000004,52.0,0.0,0.230384669,7200.0,8.0,0.0,0.0,0.0,1.0
1.0,0.9999999,65.0,0.0,0.0,4451.0,1.0,0.0,0.0,0.0,0.0
1.0,0.04236789,76.0,0.0,0.17468933,7000.0,12.0,0.0,1.0,0.0,0.0
1.0,0.045529977,62.0,0.0,0.214733245,5266.0,9.0,0.0,1.0,0.0,1.0
1.0,0.032539411000000004,40.0,0.0,0.534032753,11723.0,18.0,0.0,2.0,0.0,4.0
1.0,0.0426974,65.0,0.0,0.4376405470000001,5780.0,17.0,0.0,1.0,0.0,0.0
1.0,0.95031257,60.0,1.0,1.200629426,2541.0,8.0,0.0,1.0,0.0,0.0
1.0,0.858136243,57.0,0.0,0.542513265,7726.0,21.0,0.0,1.0,0.0,0.0
1.0,0.064261186,48.0,0.0,0.394972386,5250.0,14.0,0.0,3.0,0.0,4.0
1.0,0.300940467,54.0,0.0,0.196115457,7413.0,11.0,0.0,0.0,0.0,3.0
1.0,0.093381703,41.0,0.0,1.00329967,10000.0,12.0,0.0,4.0,0.0,2.0
1.0,0.119745723,31.0,0.0,0.595744681,6250.0,6.0,0.0,2.0,0.0,0.0
1.0,0.093013239,49.0,0.0,0.436778372,3550.0,10.0,0.0,1.0,0.0,0.0
1.0,0.016908148,32.0,0.0,0.11453561,2400.0,8.0,0.0,0.0,0.0,0.0
1.0,0.14078285,44.0,0.0,0.1875125,25000.0,13.0,0.0,3.0,0.0,2.0
1.0,0.044623884,63.0,0.0,0.014197696,3732.0,1.0,0.0,0.0,0.0,0.0
1.0,0.0,63.0,0.0,0.674151526,5833.0,11.0,0.0,2.0,0.0,0.0
1.0,0.04297206,62.0,0.0,0.174434754,18000.0,10.0,0.0,1.0,0.0,1.0
0.0,0.520241831,35.0,0.0,0.433927679,6000.0,10.0,0.0,1.0,0.0,1.0
1.0,0.01189039,37.0,0.0,0.168979745,5331.0,10.0,0.0,1.0,0.0,2.0
1.0,0.015405594,72.0,1.0,0.005266128,5316.0,5.0,0.0,0.0,0.0,0.0
1.0,0.924520562,52.0,2.0,0.607856892,2850.0,7.0,0.0,1.0,0.0,2.0
1.0,0.6666883579999999,42.0,0.0,0.33858267700000005,8000.0,13.0,0.0,2.0,0.0,3.0
0.0,0.145817572,45.0,0.0,0.325558147,3000.0,9.0,0.0,1.0,0.0,0.0
1.0,0.086565844,41.0,0.0,0.131912059,1500.0,6.0,0.0,0.0,0.0,0.0
1.0,0.771166427,58.0,0.0,0.37619164,45000.0,22.0,0.0,6.0,0.0,1.0
1.0,0.0,50.0,0.0,0.0,3400.0,3.0,0.0,0.0,0.0,0.0
1.0,0.499361996,48.0,1.0,2.909251101,2269.0,17.0,0.0,2.0,0.0,3.0
0.0,0.9999999,27.0,1.0,0.108420351,4500.0,2.0,1.0,0.0,0.0,1.0
1.0,0.069868714,81.0,0.0,0.16880616199999998,4673.0,4.0,0.0,1.0,0.0,0.0
1.0,0.668832792,49.0,0.0,0.427704391,2800.0,9.0,0.0,1.0,0.0,1.0
1.0,0.0,68.0,0.0,0.262747451,5000.0,7.0,0.0,0.0,0.0,0.0
1.0,0.006489024,67.0,0.0,0.099890231,12753.0,5.0,0.0,1.0,0.0,1.0
1.0,1.01039896,40.0,0.0,0.054899109,5500.0,5.0,0.0,0.0,0.0,2.0
1.0,0.220877212,46.0,0.0,0.463026695,10750.0,12.0,0.0,2.0,0.0,2.0
1.0,0.9999999,35.0,0.0,0.495476088,2320.0,4.0,0.0,1.0,0.0,1.0
1.0,0.085201007,65.0,0.0,0.356352665,2982.0,11.0,0.0,2.0,0.0,0.0
1.0,0.008354509,54.0,0.0,0.206504065,2459.0,13.0,0.0,1.0,0.0,0.0
1.0,0.749680896,33.0,0.0,0.200974878,2666.0,6.0,0.0,0.0,0.0,1.0
1.0,0.337363909,35.0,0.0,0.262789535,6000.0,12.0,0.0,1.0,0.0,2.0
1.0,0.336973536,53.0,0.0,0.69634985,5670.0,14.0,0.0,2.0,0.0,1.0
1.0,0.093306714,32.0,0.0,0.054770702,4600.0,7.0,0.0,0.0,0.0,0.0
1.0,0.8587525220000001,50.0,0.0,0.2885,5999.0,15.0,0.0,0.0,1.0,0.0
1.0,0.9999999,33.0,0.0,0.060306031,4443.0,2.0,0.0,0.0,0.0,0.0
1.0,0.772933697,34.0,2.0,453.0,2.0,4.0,1.0,0.0,0.0,0.0
0.0,0.473329678,36.0,0.0,0.5059362629999999,4800.0,14.0,0.0,1.0,1.0,3.0
1.0,0.0,84.0,0.0,0.0,2501.0,7.0,0.0,0.0,0.0,0.0
1.0,0.390251459,41.0,0.0,0.260554672,5660.0,20.0,0.0,0.0,0.0,2.0
1.0,0.0,35.0,0.0,0.325949854,6500.0,7.0,0.0,1.0,0.0,2.0
1.0,0.0,34.0,0.0,0.074175247,4758.0,4.0,0.0,0.0,0.0,0.0
1.0,0.892095814,56.0,0.0,0.605612999,6092.0,8.0,0.0,1.0,0.0,0.0
1.0,0.303078215,59.0,0.0,0.936012797,5000.0,12.0,0.0,2.0,0.0,0.0
0.0,0.812640019,35.0,0.0,1.815992731,2200.0,11.0,0.0,1.0,0.0,0.0
1.0,0.023880733,80.0,0.0,0.016967707,1826.0,8.0,0.0,0.0,0.0,0.0
1.0,0.048916596,56.0,0.0,0.01489851,10000.0,14.0,0.0,0.0,0.0,1.0
1.0,0.20818915,47.0,0.0,0.491364758,7700.0,13.0,0.0,3.0,0.0,0.0
1.0,0.8622754490000001,58.0,1.0,12.0,3763.0,1.0,0.0,0.0,0.0,0.0
1.0,0.020990939,58.0,0.0,0.095580884,5000.0,5.0,0.0,0.0,0.0,2.0
1.0,0.40176577,24.0,0.0,0.82745098,764.0,4.0,0.0,0.0,0.0,0.0
1.0,0.019408209,49.0,0.0,0.228228228,15983.0,6.0,0.0,2.0,0.0,2.0
1.0,0.06672549,60.0,0.0,0.515275591,6349.0,17.0,0.0,3.0,0.0,2.0
1.0,0.0,54.0,0.0,0.493422553,13150.0,5.0,0.0,4.0,0.0,0.0
1.0,0.114913937,69.0,0.0,0.383593691,13250.0,9.0,0.0,1.0,0.0,0.0
1.0,0.017992803,42.0,0.0,0.197600436,5500.0,7.0,0.0,0.0,0.0,1.0
1.0,0.447489667,72.0,0.0,0.938812238,1666.0,5.0,0.0,0.0,0.0,0.0
1.0,0.0,62.0,0.0,0.149066735,3910.0,6.0,0.0,0.0,1.0,0.0
0.0,0.699283852,54.0,0.0,0.697257114,3900.0,15.0,0.0,1.0,0.0,2.0
1.0,0.05099745,48.0,0.0,0.201982652,4841.0,2.0,0.0,1.0,0.0,2.0
1.0,0.226259375,33.0,0.0,0.065978007,3000.0,8.0,0.0,0.0,0.0,0.0
1.0,0.010393374,32.0,0.0,0.315539739,5900.0,7.0,0.0,1.0,0.0,2.0
1.0,0.048092692,44.0,0.0,0.288948069,8260.0,12.0,0.0,4.0,0.0,0.0
1.0,0.06024247,85.0,0.0,0.004998215,2800.0,1.0,0.0,0.0,0.0,1.0
0.0,0.961456881,49.0,0.0,0.653884216,8083.0,12.0,0.0,2.0,0.0,1.0
0.0,0.862850972,23.0,2.0,457.0,3.0,4.0,0.0,0.0,0.0,0.0
1.0,0.012403006,62.0,0.0,0.135310782,6000.0,8.0,0.0,1.0,0.0,1.0
0.0,0.7538870590000001,28.0,0.0,0.232769193,4076.0,12.0,0.0,0.0,0.0,4.0
1.0,0.026855225,44.0,0.0,0.003141959,3500.0,4.0,0.0,0.0,0.0,1.0
0.0,0.481768996,45.0,1.0,0.232706917,2500.0,10.0,0.0,0.0,0.0,2.0
1.0,0.9999999,40.0,0.0,0.076131981,7000.0,2.0,0.0,0.0,1.0,2.0
1.0,0.444952665,54.0,1.0,0.543486974,2494.0,7.0,0.0,1.0,0.0,1.0
1.0,0.931635177,46.0,0.0,0.401618179,5808.0,7.0,0.0,1.0,0.0,1.0
1.0,0.9999999,69.0,0.0,0.0,700.0,0.0,0.0,0.0,0.0,0.0
1.0,0.125211947,63.0,1.0,0.038056779,8171.0,4.0,0.0,1.0,0.0,0.0
1.0,0.068438888,68.0,0.0,0.091653028,2443.0,16.0,0.0,0.0,0.0,0.0
0.0,0.490886835,76.0,1.0,0.628649635,10959.0,20.0,0.0,4.0,0.0,0.0
0.0,0.945708852,58.0,0.0,0.864494632,2700.0,7.0,0.0,0.0,0.0,1.0
1.0,1.039540961,28.0,1.0,0.226529958,3120.0,5.0,0.0,0.0,1.0,3.0
1.0,0.052424827,62.0,0.0,0.503259452,2300.0,4.0,0.0,2.0,0.0,0.0
1.0,0.70849528,25.0,0.0,0.176239182,2541.0,3.0,0.0,0.0,0.0,0.0
1.0,0.008233059000000001,34.0,0.0,0.340627491,13800.0,4.0,0.0,2.0,0.0,0.0
1.0,0.0,24.0,0.0,0.020824656,2400.0,3.0,0.0,0.0,0.0,0.0
1.0,0.030700985,63.0,0.0,36.0,698.0,2.0,0.0,0.0,0.0,0.0
1.0,0.022191016,47.0,0.0,0.006878899,6250.0,6.0,0.0,0.0,0.0,0.0
1.0,0.9999999,54.0,0.0,0.07381507400000001,3860.0,1.0,0.0,0.0,0.0,1.0
1.0,0.048439554,63.0,0.0,1075.0,0.0,10.0,0.0,2.0,0.0,0.0
1.0,0.538145649,55.0,0.0,0.088677424,7250.0,4.0,0.0,0.0,0.0,0.0
1.0,0.137762075,54.0,0.0,0.865503453,2750.0,6.0,0.0,1.0,0.0,0.0
1.0,0.938428875,29.0,0.0,0.6917445090000001,3960.0,14.0,0.0,2.0,0.0,2.0
0.0,0.872340426,82.0,0.0,0.270494145,3500.0,5.0,0.0,0.0,0.0,0.0
1.0,0.081463991,43.0,0.0,0.121863282,13867.0,11.0,0.0,2.0,0.0,0.0
1.0,0.975650214,47.0,1.0,1.147386461,3500.0,7.0,0.0,2.0,0.0,0.0
1.0,0.393233804,46.0,0.0,0.525636554,8600.0,5.0,0.0,1.0,0.0,2.0
1.0,0.361625787,79.0,2.0,0.675754271,2750.0,11.0,0.0,1.0,0.0,0.0
1.0,0.312808368,29.0,0.0,0.287356322,2000.0,6.0,0.0,0.0,0.0,0.0
1.0,0.945805419,51.0,5.0,0.671628527,4500.0,16.0,0.0,1.0,0.0,0.0
1.0,0.574758962,49.0,0.0,0.441914371,7333.0,5.0,0.0,2.0,0.0,1.0
1.0,0.676256132,68.0,0.0,0.307981047,16250.0,8.0,0.0,2.0,0.0,0.0
1.0,0.006111017,79.0,0.0,0.412326897,5126.0,7.0,0.0,2.0,0.0,0.0
1.0,0.9999999,85.0,0.0,210.0,172.0,1.0,0.0,1.0,0.0,0.0
1.0,0.9999999,28.0,0.0,0.097686375,3500.0,1.0,0.0,0.0,0.0,0.0
1.0,0.301154973,28.0,0.0,0.08259587,14237.0,8.0,0.0,0.0,0.0,0.0
1.0,0.031510123,46.0,1.0,0.006273764,5259.0,5.0,0.0,0.0,0.0,0.0
1.0,0.437616523,56.0,0.0,0.420407782,10691.0,14.0,0.0,2.0,0.0,2.0
1.0,0.038124255,66.0,0.0,0.336951864,7000.0,9.0,0.0,2.0,0.0,0.0
1.0,0.0,59.0,0.0,0.408073991,8000.0,13.0,0.0,2.0,0.0,0.0
1.0,0.9999999,48.0,1.0,6.957535387,1200.0,6.0,0.0,2.0,0.0,4.0
1.0,0.061727313,46.0,0.0,0.206863451,8333.0,5.0,0.0,1.0,0.0,0.0
1.0,0.9999999,62.0,0.0,336.0,15.0,2.0,5.0,0.0,0.0,0.0
1.0,0.138793757,62.0,0.0,0.19760068600000005,5834.0,5.0,0.0,1.0,0.0,0.0
0.0,0.9999999,80.0,0.0,0.581395349,1160.0,1.0,2.0,0.0,0.0,0.0
1.0,0.006877713000000001,66.0,0.0,4.0,5056.0,1.0,0.0,0.0,0.0,0.0
1.0,0.9999999,54.0,0.0,0.24348447,2800.0,9.0,0.0,0.0,0.0,0.0
1.0,0.788205886,49.0,0.0,0.531861724,2400.0,6.0,0.0,1.0,0.0,0.0
1.0,0.11386439,59.0,0.0,0.291893413,10657.0,15.0,0.0,2.0,0.0,1.0
1.0,0.466745905,37.0,0.0,0.258353065,3800.0,7.0,0.0,1.0,0.0,1.0
1.0,0.385822415,69.0,0.0,0.31269150100000004,6200.0,7.0,0.0,0.0,0.0,1.0
1.0,0.134531755,53.0,0.0,0.3979185120000001,4515.0,11.0,0.0,1.0,0.0,0.0
0.0,1.026504329,37.0,4.0,0.6298518,5667.0,10.0,0.0,1.0,1.0,1.0
0.0,1.111988801,50.0,0.0,0.258435391,4000.0,4.0,0.0,0.0,0.0,0.0
1.0,0.9999999,61.0,0.0,0.424143964,4000.0,5.0,0.0,1.0,0.0,0.0
1.0,0.487809156,34.0,0.0,0.17681974399999995,3200.0,3.0,0.0,0.0,0.0,4.0
1.0,0.165125382,53.0,0.0,0.32888288,5916.0,9.0,0.0,1.0,0.0,0.0
1.0,0.053178936,39.0,0.0,0.263573643,10000.0,10.0,0.0,2.0,0.0,0.0
1.0,0.039447005,74.0,0.0,462.0,12.0,4.0,0.0,0.0,0.0,0.0
1.0,0.6558303000000001,60.0,0.0,0.33589694299999995,5200.0,11.0,0.0,1.0,0.0,0.0
1.0,0.00034998300000000005,57.0,0.0,0.443592735,6000.0,5.0,0.0,1.0,0.0,2.0
0.0,0.199440075,32.0,3.0,0.393615155,5700.0,5.0,1.0,2.0,0.0,4.0
1.0,0.003672598,68.0,0.0,0.47418681,3350.0,12.0,0.0,1.0,0.0,2.0
1.0,0.7786680340000001,56.0,0.0,0.410165705,5370.0,6.0,0.0,1.0,0.0,1.0
1.0,0.189567536,32.0,0.0,0.8737502909999999,4300.0,8.0,0.0,2.0,0.0,2.0
1.0,0.190474845,59.0,1.0,0.320859749,6466.0,6.0,0.0,1.0,0.0,1.0
1.0,0.83400664,36.0,0.0,0.332916704,11200.0,8.0,0.0,2.0,0.0,0.0
1.0,0.05841697,61.0,0.0,0.109136351,3600.0,14.0,0.0,1.0,0.0,0.0
1.0,0.063286411,59.0,0.0,0.564591181,4512.0,18.0,0.0,2.0,0.0,0.0
1.0,1.007732818,48.0,2.0,0.227903694,12750.0,7.0,0.0,2.0,0.0,3.0
1.0,0.8773870990000001,53.0,0.0,0.480802792,3437.0,10.0,0.0,1.0,0.0,1.0
1.0,0.252001761,52.0,0.0,0.380080996,6666.0,20.0,0.0,2.0,0.0,2.0
1.0,0.121089549,70.0,0.0,0.569265924,3500.0,12.0,0.0,1.0,0.0,0.0
1.0,0.0,53.0,0.0,6.752264917000001,3200.0,4.0,0.0,1.0,0.0,0.0
0.0,0.958472187,43.0,0.0,0.5347569289999999,2200.0,6.0,0.0,0.0,0.0,1.0
1.0,0.460961587,47.0,0.0,0.31427429,2500.0,3.0,0.0,0.0,0.0,0.0
1.0,0.097954038,48.0,1.0,0.193453321,9500.0,13.0,0.0,2.0,0.0,0.0
0.0,0.756044356,45.0,3.0,0.894323456,2800.0,7.0,3.0,1.0,1.0,2.0
